"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06079","1","49111","77","0","2024","A","",20,365,27506928,0,0,1448,75293,"",0.70,0.77,1.00,0.00,0.00,1.31,1.31,"",0,0.0,10,2.8,609485,2.3,0,0.0,0,0.0,-7,-0.5,-386,-0.5
"06079","1","491110","78","0","2024","A","",20,365,27506928,0,0,1448,75293,"",0.70,0.77,1.00,0.00,0.00,1.31,1.31,"",0,0.0,10,2.8,609485,2.3,0,0.0,0,0.0,-7,-0.5,-386,-0.5
"06079","1","62","74","0","2024","A","",1,34,4759890,0,0,2666,138638,"",0.82,0.10,0.16,0.00,0.00,1.60,1.60,"",0,0.0,5,17.2,1085057,29.5,0,0.0,0,0.0,250,10.3,13003,10.3
"06079","1","622","75","0","2024","A","",1,34,4759890,0,0,2666,138638,"",2.31,0.11,0.18,0.00,0.00,1.57,1.57,"",0,0.0,5,17.2,1085057,29.5,0,0.0,0,0.0,250,10.3,13003,10.3
"06079","1","6221","76","0","2024","A","",1,34,4759890,0,0,2666,138638,"",2.35,0.11,0.18,0.00,0.00,1.56,1.56,"",0,0.0,5,17.2,1085057,29.5,0,0.0,0,0.0,250,10.3,13003,10.3
"06079","1","62211","77","0","2024","A","",1,34,4759890,0,0,2666,138638,"",2.35,0.11,0.18,0.00,0.00,1.56,1.56,"",0,0.0,5,17.2,1085057,29.5,0,0.0,0,0.0,250,10.3,13003,10.3
"06079","1","622110","78","0","2024","A","",1,34,4759890,0,0,2666,138638,"",2.35,0.11,0.18,0.00,0.00,1.56,1.56,"",0,0.0,5,17.2,1085057,29.5,0,0.0,0,0.0,250,10.3,13003,10.3
"06079","1","72","74","0","2024","A","",1,16,598413,0,0,719,37401,"",2.73,2.46,2.97,0.00,0.00,1.21,1.21,"",-1,-50.0,-11,-40.7,-351211,-37.0,0,0.0,0,0.0,36,5.3,1901,5.4
"06079","1","721","75","0","2024","A","",1,16,598413,0,0,719,37401,"",5.20,4.17,4.54,0.00,0.00,1.09,1.09,"",-1,-50.0,-11,-40.7,-351211,-37.0,0,0.0,0,0.0,36,5.3,1901,5.4
"06079","1","7213","76","0","2024","A","",1,16,598413,0,0,719,37401,"",49.48,14.70,18.78,0.00,0.00,1.28,1.28,"",-1,-50.0,-11,-40.7,-351211,-37.0,0,0.0,0,0.0,36,5.3,1901,5.4
"06079","1","72131","77","0","2024","A","",1,16,598413,0,0,719,37401,"",49.48,14.70,18.78,0.00,0.00,1.28,1.28,"",-1,-50.0,-11,-40.7,-351211,-37.0,0,0.0,0,0.0,36,5.3,1901,5.4
"06079","1","721310","78","0","2024","A","",1,16,598413,0,0,719,37401,"",49.48,14.70,18.78,0.00,0.00,1.28,1.28,"",-1,-50.0,-11,-40.7,-351211,-37.0,0,0.0,0,0.0,36,5.3,1901,5.4
"06079","1","92","74","0","2024","A","",14,187,17542275,0,0,1806,93893,"",0.59,0.14,0.14,0.00,0.00,1.02,1.02,"",0,0.0,9,5.1,1720515,10.9,0,0.0,0,0.0,97,5.7,5007,5.6
"06079","1","921","75","0","2024","A","",1,6,577728,0,0,1852,96288,"",0.59,0.05,0.05,0.00,0.00,1.14,1.14,"",0,0.0,0,0.0,38394,7.1,0,0.0,0,0.0,99,5.6,5133,5.6
"06079","1","9211","76","0","2024","A","",1,6,577728,0,0,1852,96288,"",0.59,0.05,0.05,0.00,0.00,1.14,1.14,"",0,0.0,0,0.0,38394,7.1,0,0.0,0,0.0,99,5.6,5133,5.6
"06079","1","92119","77","0","2024","A","",1,6,577728,0,0,1852,96288,"",0.88,0.23,0.24,0.00,0.00,1.04,1.04,"",0,0.0,0,0.0,38394,7.1,0,0.0,0,0.0,99,5.6,5133,5.6
"06079","1","921190","78","0","2024","A","",1,6,577728,0,0,1852,96288,"",0.88,0.23,0.24,0.00,0.00,1.04,1.04,"",0,0.0,0,0.0,38394,7.1,0,0.0,0,0.0,99,5.6,5133,5.6
"06079","1","922","75","0","2024","A","",1,2,120001,0,0,1204,62609,"",0.30,0.01,0.01,0.00,0.00,0.60,0.60,"",0,0.0,0,0.0,-27057,-18.4,0,0.0,0,0.0,-153,-11.3,-7979,-11.3
"06079","1","9221","76","0","2024","A","",1,2,120001,0,0,1204,62609,"",0.30,0.01,0.01,0.00,0.00,0.60,0.60,"",0,0.0,0,0.0,-27057,-18.4,0,0.0,0,0.0,-153,-11.3,-7979,-11.3
"06079","1","92219","77","0","2024","A","",1,2,120001,0,0,1204,62609,"",1.81,0.08,0.04,0.00,0.00,0.62,0.62,"",0,0.0,0,0.0,-27057,-18.4,0,0.0,0,0.0,-153,-11.3,-7979,-11.3
"06079","1","922190","78","0","2024","A","",1,2,120001,0,0,1204,62609,"",1.81,0.08,0.04,0.00,0.00,0.62,0.62,"",0,0.0,0,0.0,-27057,-18.4,0,0.0,0,0.0,-153,-11.3,-7979,-11.3
"06079","1","923","75","0","2024","A","",1,18,1634946,0,0,1731,89997,"",0.39,0.09,0.09,0.00,0.00,0.95,0.95,"",0,0.0,1,5.9,112827,7.4,0,0.0,0,0.0,34,2.0,1758,2.0
"06079","1","9231","76","0","2024","A","",1,18,1634946,0,0,1731,89997,"",0.39,0.09,0.09,0.00,0.00,0.95,0.95,"",0,0.0,1,5.9,112827,7.4,0,0.0,0,0.0,34,2.0,1758,2.0
"06079","1","92313","77","0","2024","A","",1,18,1634946,0,0,1731,89997,"",0.74,0.34,0.36,0.00,0.00,1.05,1.05,"",0,0.0,1,5.9,112827,7.4,0,0.0,0,0.0,34,2.0,1758,2.0
"06079","1","923130","78","0","2024","A","",1,18,1634946,0,0,1731,89997,"",0.74,0.34,0.36,0.00,0.00,1.05,1.05,"",0,0.0,1,5.9,112827,7.4,0,0.0,0,0.0,34,2.0,1758,2.0
"06079","1","924","75","0","2024","A","",4,63,7506784,0,0,2310,120109,"",0.81,0.76,1.07,0.00,0.00,1.42,1.42,"",0,0.0,0,0.0,479543,6.8,0,0.0,0,0.0,171,8.0,8860,8.0
"06079","1","9241","76","0","2024","A","",4,63,7506784,0,0,2310,120109,"",0.81,0.76,1.07,0.00,0.00,1.42,1.42,"",0,0.0,0,0.0,479543,6.8,0,0.0,0,0.0,171,8.0,8860,8.0
"06079","1","92412","77","0","2024","A","",4,63,7506784,0,0,2310,120109,"",0.87,0.93,1.39,0.00,0.00,1.51,1.51,"",0,0.0,0,0.0,479543,6.8,0,0.0,0,0.0,171,8.0,8860,8.0
"06079","1","924120","78","0","2024","A","",4,63,7506784,0,0,2310,120109,"",0.87,0.93,1.39,0.00,0.00,1.51,1.51,"",0,0.0,0,0.0,479543,6.8,0,0.0,0,0.0,171,8.0,8860,8.0
"06079","1","926","75","0","2024","A","",5,69,5420582,0,0,1513,78654,"",0.59,0.34,0.27,0.00,0.00,0.80,0.80,"",0,0.0,3,4.5,875511,19.3,0,0.0,0,0.0,197,15.0,10221,14.9
"06079","1","9261","76","0","2024","A","",5,69,5420582,0,0,1513,78654,"",0.59,0.34,0.27,0.00,0.00,0.80,0.80,"",0,0.0,3,4.5,875511,19.3,0,0.0,0,0.0,197,15.0,10221,14.9
"06079","1","92611","77","0","2024","A","",1,8,798744,0,0,1961,101967,"",0.30,0.21,0.21,0.00,0.00,1.03,1.03,"",0,0.0,1,14.3,178126,28.7,0,0.0,0,0.0,193,10.9,10024,10.9
"06079","1","926110","78","0","2024","A","",1,8,798744,0,0,1961,101967,"",0.30,0.21,0.21,0.00,0.00,1.03,1.03,"",0,0.0,1,14.3,178126,28.7,0,0.0,0,0.0,193,10.9,10024,10.9
"06079","1","92612","77","0","2024","A","",1,40,2715422,0,0,1314,68313,"",1.05,0.45,0.34,0.00,0.00,0.75,0.75,"",0,0.0,-1,-2.4,337245,14.2,0,0.0,0,0.0,208,18.8,10776,18.7
"06079","1","926120","78","0","2024","A","",1,40,2715422,0,0,1314,68313,"",1.05,0.45,0.34,0.00,0.00,0.75,0.75,"",0,0.0,-1,-2.4,337245,14.2,0,0.0,0,0.0,208,18.8,10776,18.7
"06079","1","92613","77","0","2024","A","",1,3,524568,0,0,3026,157370,"",4.44,0.27,0.35,0.00,0.00,1.19,1.19,"",0,0.0,0,0.0,86720,19.8,0,0.0,0,0.0,500,19.8,26016,19.8
"06079","1","926130","78","0","2024","A","",1,3,524568,0,0,3026,157370,"",4.44,0.27,0.35,0.00,0.00,1.19,1.19,"",0,0.0,0,0.0,86720,19.8,0,0.0,0,0.0,500,19.8,26016,19.8
"06079","1","92614","77","0","2024","A","",2,18,1381848,0,0,1476,76769,"",0.66,0.47,0.44,0.00,0.00,0.94,0.94,"",0,0.0,3,20.0,273420,24.7,0,0.0,0,0.0,55,3.9,2874,3.9
"06079","1","926140","78","0","2024","A","",2,18,1381848,0,0,1476,76769,"",0.66,0.47,0.44,0.00,0.00,0.94,0.94,"",0,0.0,3,20.0,273420,24.7,0,0.0,0,0.0,55,3.9,2874,3.9
"06079","1","928","75","0","2024","A","",2,29,2282234,0,0,1496,77803,"",0.82,0.06,0.06,0.00,0.00,0.91,0.91,"",0,0.0,6,26.1,241297,11.8,0,0.0,0,0.0,-198,-11.7,-10295,-11.7
"06079","1","9281","76","0","2024","A","",2,29,2282234,0,0,1496,77803,"",0.82,0.06,0.06,0.00,0.00,0.91,0.91,"",0,0.0,6,26.1,241297,11.8,0,0.0,0,0.0,-198,-11.7,-10295,-11.7
"06079","1","92811","77","0","2024","A","",2,29,2282234,0,0,1496,77803,"",1.08,0.07,0.06,0.00,0.00,0.93,0.93,"",0,0.0,6,26.1,241297,11.8,0,0.0,0,0.0,-198,-11.7,-10295,-11.7
"06079","1","928110","78","0","2024","A","",2,29,2282234,0,0,1496,77803,"",1.08,0.07,0.06,0.00,0.00,0.93,0.93,"",0,0.0,6,26.1,241297,11.8,0,0.0,0,0.0,-198,-11.7,-10295,-11.7
"06079","2","10","71","0","2024","A","",299,9483,791943052,0,0,1606,83510,"",4.27,2.50,3.19,0.00,0.00,1.28,1.28,"",1,0.3,149,1.6,76417608,10.7,0,0.0,0,0.0,132,9.0,6849,8.9
"06079","2","102","72","0","2024","A","",299,9483,791943052,0,0,1606,83510,"",4.39,2.54,3.23,0.00,0.00,1.27,1.27,"",1,0.3,149,1.6,76417608,10.7,0,0.0,0,0.0,132,9.0,6849,8.9
"06079","2","1025","73","0","2024","A","",201,5851,486745159,0,0,1600,83187,"",13.74,2.72,3.47,0.00,0.00,1.28,1.28,"",1,0.5,257,4.6,60566771,14.2,0,0.0,0,0.0,135,9.2,7008,9.2
"06079","2","1028","73","0","2024","A","",99,3632,305197893,0,0,1616,84032,"",1.99,2.47,3.13,0.00,0.00,1.27,1.27,"",1,1.0,-107,-2.9,15850837,5.5,0,0.0,0,0.0,128,8.6,6649,8.6
"06079","2","61","74","0","2024","A","",108,3877,334949163,0,0,1661,86396,"",13.33,2.41,3.25,0.00,0.00,1.35,1.35,"",1,0.9,265,7.3,47802317,16.6,0,0.0,0,0.0,132,8.6,6891,8.7
"06079","2","611","75","0","2024","A","",108,3877,334949163,0,0,1661,86396,"",13.33,2.41,3.25,0.00,0.00,1.35,1.35,"",1,0.9,265,7.3,47802317,16.6,0,0.0,0,0.0,132,8.6,6891,8.7
"06079","2","6113","76","0","2024","A","",108,3877,334949163,0,0,1661,86396,"",18.01,2.80,3.58,0.00,0.00,1.28,1.28,"",1,0.9,265,7.3,47802317,16.6,0,0.0,0,0.0,132,8.6,6891,8.7
"06079","2","61131","77","0","2024","A","",108,3877,334949163,0,0,1661,86396,"",18.01,2.80,3.58,0.00,0.00,1.28,1.28,"",1,0.9,265,7.3,47802317,16.6,0,0.0,0,0.0,132,8.6,6891,8.7
"06079","2","611310","78","0","2024","A","",108,3877,334949163,0,0,1661,86396,"",18.01,2.80,3.58,0.00,0.00,1.28,1.28,"",1,0.9,265,7.3,47802317,16.6,0,0.0,0,0.0,132,8.6,6891,8.7
"06079","2","62","74","0","2024","A","",93,1974,151795996,0,0,1479,76885,"",14.26,3.62,4.07,0.00,0.00,1.12,1.12,"",0,0.0,-9,-0.5,12764454,9.2,0,0.0,0,0.0,131,9.7,6764,9.6
"06079","2","622","75","0","2024","A","",86,1945,148831347,0,0,1471,76504,"",74.41,5.55,5.67,0.00,0.00,1.02,1.02,"",1,1.2,-8,-0.4,12574129,9.2,0,0.0,0,0.0,129,9.6,6727,9.6
"06079","2","6222","76","0","2024","A","",86,1945,148831347,0,0,1471,76504,"",90.54,22.45,25.03,0.00,0.00,1.12,1.11,"",1,1.2,-8,-0.4,12574129,9.2,0,0.0,0,0.0,129,9.6,6727,9.6
"06079","2","62221","77","0","2024","A","",86,1945,148831347,0,0,1471,76504,"",90.54,22.45,25.03,0.00,0.00,1.12,1.11,"",1,1.2,-8,-0.4,12574129,9.2,0,0.0,0,0.0,129,9.6,6727,9.6
"06079","2","622210","78","0","2024","A","",86,1945,148831347,0,0,1471,76504,"",90.54,22.45,25.03,0.00,0.00,1.12,1.11,"",1,1.2,-8,-0.4,12574129,9.2,0,0.0,0,0.0,129,9.6,6727,9.6
"06079","2","624","75","0","2024","A","",7,29,2964649,0,0,1972,102524,"",2.85,0.38,0.74,0.00,0.00,1.98,1.97,"",-1,-12.5,-1,-3.3,190325,6.9,0,0.0,0,0.0,194,10.9,10047,10.9
"06079","2","6243","76","0","2024","A","",7,29,2964649,0,0,1972,102524,"",11.11,3.03,6.07,0.00,0.00,2.01,2.01,"",-1,-12.5,-1,-3.3,190325,6.9,0,0.0,0,0.0,194,10.9,10047,10.9
"06079","2","62431","77","0","2024","A","",7,29,2964649,0,0,1972,102524,"",11.11,3.03,6.07,0.00,0.00,2.01,2.01,"",-1,-12.5,-1,-3.3,190325,6.9,0,0.0,0,0.0,194,10.9,10047,10.9
"06079","2","624310","78","0","2024","A","",7,29,2964649,0,0,1972,102524,"",11.11,3.03,6.07,0.00,0.00,2.01,2.01,"",-1,-12.5,-1,-3.3,190325,6.9,0,0.0,0,0.0,194,10.9,10047,10.9
"06079","2","92","74","0","2024","A","",99,3632,305197893,0,0,1616,84032,"",1.99,2.47,3.13,0.00,0.00,1.27,1.27,"",1,1.0,-107,-2.9,15850837,5.5,0,0.0,0,0.0,128,8.6,6649,8.6
"06079","2","921","75","0","2024","A","",1,22,2337677,0,0,2028,105459,"",0.16,0.12,0.17,0.00,0.00,1.47,1.47,"",0,0.0,1,4.8,165122,7.6,0,0.0,0,0.0,46,2.3,2413,2.3
"06079","2","9211","76","0","2024","A","",1,22,2337677,0,0,2028,105459,"",0.16,0.12,0.17,0.00,0.00,1.47,1.47,"",0,0.0,1,4.8,165122,7.6,0,0.0,0,0.0,46,2.3,2413,2.3
"06079","2","92119","77","0","2024","A","",1,22,2337677,0,0,2028,105459,"",0.36,0.30,0.42,0.00,0.00,1.42,1.41,"",0,0.0,1,4.8,165122,7.6,0,0.0,0,0.0,46,2.3,2413,2.3
"06079","2","921190","78","0","2024","A","",1,22,2337677,0,0,2028,105459,"",0.36,0.30,0.42,0.00,0.00,1.42,1.41,"",0,0.0,1,4.8,165122,7.6,0,0.0,0,0.0,46,2.3,2413,2.3
"06079","2","922","75","0","2024","A","",49,1710,137434484,0,0,1545,80351,"",3.48,3.15,3.68,0.00,0.00,1.17,1.17,"",1,2.1,-133,-7.2,-2079197,-1.5,0,0.0,0,0.0,89,6.1,4642,6.1
"06079","2","9221","76","0","2024","A","",49,1710,137434484,0,0,1545,80351,"",3.48,3.15,3.68,0.00,0.00,1.17,1.17,"",1,2.1,-133,-7.2,-2079197,-1.5,0,0.0,0,0.0,89,6.1,4642,6.1
"06079","2","92212","77","0","2024","A","",6,183,17082334,0,0,1800,93602,"",2.43,2.21,2.48,0.00,0.00,1.13,1.13,"",0,0.0,-2,-1.1,-235342,-1.4,0,0.0,0,0.0,-2,-0.1,-91,-0.1
"06079","2","922120","78","0","2024","A","",6,183,17082334,0,0,1800,93602,"",2.43,2.21,2.48,0.00,0.00,1.13,1.13,"",0,0.0,-2,-1.1,-235342,-1.4,0,0.0,0,0.0,-2,-0.1,-91,-0.1
"06079","2","92214","77","0","2024","A","",40,1473,113498900,0,0,1482,77053,"",9.91,5.13,6.20,0.00,0.00,1.21,1.21,"",1,2.6,-123,-7.7,-1216839,-1.1,0,0.0,0,0.0,99,7.2,5153,7.2
"06079","2","922140","78","0","2024","A","",40,1473,113498900,0,0,1482,77053,"",9.91,5.13,6.20,0.00,0.00,1.21,1.21,"",1,2.6,-123,-7.7,-1216839,-1.1,0,0.0,0,0.0,99,7.2,5153,7.2
"06079","2","92215","77","0","2024","A","",1,16,1516600,0,0,1862,96804,"",1.08,0.98,1.53,0.00,0.00,1.60,1.59,"",0,0.0,-7,-30.4,-1388562,-47.8,0,0.0,0,0.0,-612,-24.7,-31838,-24.7
"06079","2","922150","78","0","2024","A","",1,16,1516600,0,0,1862,96804,"",1.08,0.98,1.53,0.00,0.00,1.60,1.59,"",0,0.0,-7,-30.4,-1388562,-47.8,0,0.0,0,0.0,-612,-24.7,-31838,-24.7
"06079","2","92219","77","0","2024","A","",2,39,5336650,0,0,2615,135966,"",3.13,1.70,3.03,0.00,0.00,1.77,1.77,"",0,0.0,-1,-2.5,761546,16.6,0,0.0,0,0.0,406,18.4,21110,18.4
"06079","2","922190","78","0","2024","A","",2,39,5336650,0,0,2615,135966,"",3.13,1.70,3.03,0.00,0.00,1.77,1.77,"",0,0.0,-1,-2.5,761546,16.6,0,0.0,0,0.0,406,18.4,21110,18.4
"06079","2","924","75","0","2024","A","",22,818,56350041,0,0,1325,68923,"",3.23,6.56,7.37,0.00,0.00,1.12,1.12,"",1,4.8,-19,-2.3,7554968,15.5,0,0.0,0,0.0,203,18.1,10596,18.2
"06079","2","9241","76","0","2024","A","",22,818,56350041,0,0,1325,68923,"",3.23,6.56,7.37,0.00,0.00,1.12,1.12,"",1,4.8,-19,-2.3,7554968,15.5,0,0.0,0,0.0,203,18.1,10596,18.2
"06079","2","92412","77","0","2024","A","",22,818,56350041,0,0,1325,68923,"",4.02,9.15,11.30,0.00,0.00,1.24,1.24,"",1,4.8,-19,-2.3,7554968,15.5,0,0.0,0,0.0,203,18.1,10596,18.2
"06079","2","924120","78","0","2024","A","",22,818,56350041,0,0,1325,68923,"",4.02,9.15,11.30,0.00,0.00,1.24,1.24,"",1,4.8,-19,-2.3,7554968,15.5,0,0.0,0,0.0,203,18.1,10596,18.2
"06079","2","926","75","0","2024","A","",27,1082,109075691,0,0,1939,100833,"",2.53,4.37,6.74,0.00,0.00,1.54,1.54,"",-1,-3.6,43,4.1,10209944,10.3,0,0.0,0,0.0,109,6.0,5655,5.9
"06079","2","9261","76","0","2024","A","",27,1082,109075691,0,0,1939,100833,"",2.53,4.37,6.74,0.00,0.00,1.54,1.54,"",-1,-3.6,43,4.1,10209944,10.3,0,0.0,0,0.0,109,6.0,5655,5.9
"06079","2","92612","77","0","2024","A","",25,1073,107899691,0,0,1934,100575,"",6.46,7.40,10.93,0.00,0.00,1.48,1.48,"",-1,-3.8,41,4.0,9953261,10.2,0,0.0,0,0.0,109,6.0,5673,6.0
"06079","2","926120","78","0","2024","A","",25,1073,107899691,0,0,1934,100575,"",6.46,7.40,10.93,0.00,0.00,1.48,1.48,"",-1,-3.8,41,4.0,9953261,10.2,0,0.0,0,0.0,109,6.0,5673,6.0
"06079","2","92615","77","0","2024","A","",2,9,1176000,0,0,2536,131888,"",0.77,0.21,0.42,0.00,0.00,2.05,2.05,"",0,0.0,2,28.6,256683,27.9,0,0.0,0,0.0,-116,-4.4,-6010,-4.4
"06079","2","926150","78","0","2024","A","",2,9,1176000,0,0,2536,131888,"",0.77,0.21,0.42,0.00,0.00,2.05,2.05,"",0,0.0,2,28.6,256683,27.9,0,0.0,0,0.0,-116,-4.4,-6010,-4.4
"06079","3","10","71","0","2024","A","",208,11600,838504664,1969712,47530,1390,72284,"",1.25,1.01,1.36,0.16,0.35,1.35,1.35,"",3,1.5,327,2.9,49079691,6.2,39638,2.1,2328,5.2,43,3.2,2258,3.2
"06079","3","101","72","0","2024","A","",1,5,208485,49000,3038,764,39711,"",0.24,0.06,0.04,0.39,1.56,0.74,0.74,"",0,0.0,0,0.0,25493,13.9,2823,6.1,175,6.1,23,3.1,1186,3.1
"06079","3","1012","73","0","2024","A","",1,5,208485,49000,3038,764,39711,"",0.24,0.06,0.05,0.47,1.94,0.74,0.74,"",0,0.0,0,0.0,25493,13.9,2823,6.1,175,6.1,23,3.1,1186,3.1
"06079","3","102","72","0","2024","A","",207,11595,838296179,1920712,44492,1390,72299,"",1.28,1.02,1.37,0.15,0.33,1.35,1.35,"",3,1.5,326,2.9,49054198,6.2,36815,2.0,2153,5.1,43,3.2,2260,3.2
"06079","3","1021","73","0","2024","A","",11,359,24898887,665251,11936,1333,69292,"",0.95,0.80,0.80,0.97,1.26,1.00,1.00,"",-1,-8.3,-29,-7.5,-78678,-0.3,14059,2.2,1062,9.8,95,7.7,4903,7.6
"06079","3","1022","73","0","2024","A","",3,76,4835155,0,0,1219,63412,"",0.60,0.76,1.39,0.00,0.00,1.81,1.81,"",0,0.0,-3,-3.8,72143,1.5,0,0.0,0,0.0,61,5.3,3184,5.3
"06079","3","1024","73","0","2024","A","",2,6,291708,0,0,886,46059,"",0.43,0.08,0.07,0.00,0.00,0.85,0.85,"",0,0.0,-2,-25.0,-17492,-5.7,0,0.0,0,0.0,135,18.0,7002,17.9
"06079","3","1025","73","0","2024","A","",112,6174,380627892,126763,5704,1186,61653,"",1.58,0.88,1.08,0.03,0.16,1.22,1.22,"",-3,-2.6,273,4.6,28431179,8.1,17551,16.1,571,11.1,38,3.3,1973,3.3
"06079","3","1026","73","0","2024","A","",1,116,3394643,0,0,561,29180,"",0.22,0.36,0.30,0.00,0.00,0.85,0.85,"",0,0.0,10,9.4,458417,15.6,0,0.0,0,0.0,30,5.6,1567,5.7
"06079","3","1027","73","0","2024","A","",7,42,3456789,21000,315,1592,82797,"",3.47,1.58,2.68,0.40,0.24,1.71,1.71,"",0,0.0,-2,-4.5,23952,0.7,0,0.0,0,0.0,94,6.3,4925,6.3
"06079","3","1028","73","0","2024","A","",71,4821,420791105,1107698,26537,1678,87280,"",1.16,1.42,2.07,0.20,0.45,1.45,1.45,"",6,9.2,79,1.7,20164677,5.0,5205,0.5,520,2.0,53,3.3,2792,3.3
"06079","3","22","74","0","2024","A","",7,155,10906110,665251,11936,1353,70362,"",0.87,0.77,0.71,1.59,2.26,0.93,0.93,"",-1,-12.5,-8,-4.9,-700891,-6.0,14059,2.2,1062,9.8,-18,-1.3,-956,-1.3
"06079","3","221","75","0","2024","A","",7,155,10906110,665251,11936,1353,70362,"",0.87,0.77,0.71,1.59,2.26,0.93,0.93,"",-1,-12.5,-8,-4.9,-700891,-6.0,14059,2.2,1062,9.8,-18,-1.3,-956,-1.3
"06079","3","2213","76","0","2024","A","",7,155,10906110,665251,11936,1353,70362,"",1.01,1.16,1.24,2.35,3.72,1.06,1.06,"",-1,-12.5,-8,-4.9,-700891,-6.0,14059,2.2,1062,9.8,-18,-1.3,-956,-1.3
"06079","3","22131","77","0","2024","A","",4,97,5416836,581271,10676,1079,56133,"",0.85,1.06,0.91,2.83,4.68,0.86,0.86,"",0,0.0,1,1.0,129558,2.5,79,0.0,852,8.7,22,2.1,1153,2.1
"06079","3","221310","78","0","2024","A","",4,97,5416836,581271,10676,1079,56133,"",0.85,1.06,0.91,2.83,4.68,0.86,0.86,"",0,0.0,1,1.0,129558,2.5,79,0.0,852,8.7,22,2.1,1153,2.1
